cnpj,endereco,matriz_filial,CEP,CNAE,cnae_2_split,numero,situacao_cadastral,nome_fantasia,UF,municipio,CNPJ_DAT_CON,CNPJ_DAT_CON_M,CNPJ_DAT_CON_Y,index,COD_ID,PN_CON,DIST,PAC,CTAT,SUB,CONJ,MUN,CEG_GD,LGRD,BRR,CLAS_SUB,TIP_CC,FAS_CON,GRU_TEN,TEN_FORN,GRU_TAR,SIT_ATIV,DAT_CON,CAR_INST,LIV,ARE_LOC,TIP_SIST,DEM_CONT,DEM_P_01,DEM_P_02,DEM_P_03,DEM_P_04,DEM_P_05,DEM_P_06,DEM_P_07,DEM_P_08,DEM_P_09,DEM_P_10,DEM_P_11,DEM_P_12,DEM_F_01,DEM_F_02,DEM_F_03,DEM_F_04,DEM_F_05,DEM_F_06,DEM_F_07,DEM_F_08,DEM_F_09,DEM_F_10,DEM_F_11,DEM_F_12,ENE_P_01,ENE_P_02,ENE_P_03,ENE_P_04,ENE_P_05,ENE_P_06,ENE_P_07,ENE_P_08,ENE_P_09,ENE_P_10,ENE_P_11,ENE_P_12,ENE_F_01,ENE_F_02,ENE_F_03,ENE_F_04,ENE_F_05,ENE_F_06,ENE_F_07,ENE_F_08,ENE_F_09,ENE_F_10,ENE_F_11,ENE_F_12,DIC_01,DIC_02,DIC_03,DIC_04,DIC_05,DIC_06,DIC_07,DIC_08,DIC_09,DIC_10,DIC_11,DIC_12,FIC_01,FIC_02,FIC_03,FIC_04,FIC_05,FIC_06,FIC_07,FIC_08,FIC_09,FIC_10,FIC_11,FIC_12,DESCR,POINT_X,POINT_Y,DAT_CON_M,DAT_CON_Y,cnae_secao,ENE_P_count,ENE_F_count
26945045000122,RUA Antonio Julio Ferreira de Campos 137,1,13380001,1359600,3299099,137,Ativa,,SP,6769,2017-01-24,1,2017,1013,0011953691,310-RM60__-00199,63,243927254,310-RM60,YJU,13824,3533403,,R TRES S/N1,CACHOEIRA,IN,A2-Tipo9,ABCN,AT,94,A2,AT,2008-12-01,3200,1,UB,RD_INTERLIG,2500,1982,1994,1994,2094,2094,2083,2078,2089,2050,2100,1859,1870,2178,2341,2302,2397,2296,2335,2268,2419,2425,2386,2089,2106,114958.0,111167.0,123658.0,107801.0,126664.0,122543.0,119603.0,134981.0,121407.0,113693.0,99133.0,102437.0,991154.0,996478.0,1147038.0,1037210.0,1193132.0,1226037.0,1282474.0,1339101.0,1277055.0,1300125.0,946088.0,977624.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-47.31793726,-22.7806832,12,2008,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
45232647000187,1A RUA IRMAO EDUARDO 183,1,99200000,3299099,9529106,183,Ativa,,RS,8687,2022-02-10,2,2022,20,3085543011,PSE_YSS,396,YSS_PAC1,,YSS,16509,4309407,PCH.PH.RS.029067-0,EST LIN BRASIL 20,RIO CARREIROS,IN,A2-Tipo2,ABCN,AT,94,A2,AT,2015-08-01,0,0,NU,RD_INTERLIG,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,7.4395,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,-51.84502154,-28.77994844,8,2015,INDÚSTRIAS DE TRANSFORMAÇÃO,0,0
02834647000144,AVENIDA DOM AURELIANO MATOS 957,1,62930000,9430800,9493600,957,Inapta,R C DE LIMOEIRO DO NORTE,CE,1453,1997-06-30,6,1997,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
05699630000110,RUA JORGE LACERDA 1761,1,88750000,3511501,3513100,1761,Ativa,,SC,8053,2003-06-17,6,2003,604,45513718,12969599,5697,AT-S-6208961,,BNB,13439,4202800,PCH.PH.SC.029139-0,BRACO DO NORTE,BCO DO NORTE - BRA,IN,AT-2-Tipo1,ABC,AT,94,A2,AT,2012-04-27,4100,1,UB,RD_INTERLIG,4100,9.45,4.725,12.6,9.45,14.175,6.3,7.875,7.875,11.025,7.875,9.45,9.45,9.45,3.15,4.725,9.45,11.025,4.725,3.15,7.875,0,6.3,6.3,3.15,38.5875,1.575,14.175,7.875,37.8,11.8125,4.725,21.2625,0.0,23.625,37.8,22.05,161.4375,42.525,270.9,18.9,307.125,136.2375,47.25,87.4125,42.525,111.825,217.35,193.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-49.15437546,-28.30014635,4,2012,ELETRICIDADE E GÁS,11,12
11524482000103,AVENIDA ACAI 287,1,69075020,2222600,2031200,287,Ativa,E.P.A.,AM,0255,2010-02-09,2,2010,1681,70195288487,1017034746,7019,5747508,305,5003150,15800,1302603,,ACAI,DISTRITO INDUSTRIAL,IN,A3_Tipo4,ABCN,AT,82,A3,AT,2002-12-01,5844.3,1,UB,RD_INTERLIG,6,4518,4579,2799,3490,4656,4821,5002,5080,5123,5253,5080,5140,4561,4752,3758,3585,4812,5002,5140,5132,5313,5313,5218,5166,189090.03223,164597.07914,101397.52237,121779.31671,190150.44108,242979.26005,254240.07101,285247.92065,271872.0,260064.0,281448.0,271224.0,2051294.1399,1638333.0385,966998.11673,1231628.5335,1919377.5594,2389236.8689,2592621.8505,2743920.6682,2591712.0,2906496.0,2766744.0,2727792.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016579948,-59.97075794,-3.12090629,12,2002,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
04555456000179,AVENIDA MARCOS PENTEADO DE ULHOA RODRIGUES 1001,1,06543001,6311900,,1001,Ativa,,SP,7047,2001-07-03,7,2001,838,0202961605,357674307,390,30964909740354276H,RACEQUINIXC1,EQUI,16595,3547304,,AV MARCOS PENTEADO DE U RODRIGUES,TAMBORE,CO3,,ABCN,AT,84,A2,AT,2018-02-06,18000,1,UB,RD_INTERLIG,40000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,413884.8,385344.0,369806.4,430459.2,369252.0,384429.6,384429.6,370684.8,406756.8,379180.8,382564.8,231189.0,4171471.2,4104489.6,3743582.4,4167288.0,3998030.4,3928600.8,3928600.8,3963873.6,3935577.6,3898324.8,4309689.6,2528349.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.71954853,-23.50737881,2,2018,INFORMAÇÃO E COMUNICAÇÃO,12,12
48172464000292,RUA VEREADOR GUMERCINDO FERNANDES PEREIRA SN,1,13510000,2342701,,SN,Ativa,VILLAGRES,SP,7035,1993-04-15,4,1993,942,38736640,48924144,385,RCUBAB012087744253,RCUBAB01,INC00,13577,3546702,,"EST MUNIC JOSE HORARIO PASCON, 0",RURAL,IN,AT-4,ABC,AT,94,A2,AT,2017-12-26,6466,1,UB,RD_ISOLADA,8200,7597.16,7521.99,7411.26,6999.57,7188.85,7190.1,7240.7,7318.98,7376.95,7193.92,7247.21,6564.25,7553.74,7561.1,7559.85,7187.36,7220.57,7277.43,7349.45,7296.06,7307.5,7199.43,7260.58,6565.4,473120.0,439605.0,387345.0,414868.0,318344.0,408978.0,393559.0,368844.0,444504.0,389643.0,386422.0,407780.0,4394983.0,4519672.0,3926294.0,4274808.0,4094133.0,4100732.0,4132294.0,4329627.0,4256040.0,3850597.0,4105864.0,4134396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-47.53328496,-22.47087597,12,2017,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
38138064000126,RODOVIA BR 430 SN,1,47600000,3511501,3513100,SN,Ativa,BJL6 SOLAR,BA,3377,2020-08-18,8,2020,296,7047891218,8297244,47,8297244A-10000279,10000279,,14260,2903904,,RO BR 430 B J LAPA RIACHO DE SANTANA,RURAL-BOM JESUS DA LAPA,CO9,AT3Tipo1,ABC,AT,82,A3,AT,2019-02-22,19860,0,NU,RD_INTERLIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-43.35489185,-13.30589636,2,2019,ELETRICIDADE E GÁS,0,0
35621345000147,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES 2500,1,05145000,8112500,,2500,Ativa,CONDOMINIO SPAZIO CHACARA DAS FLORES,SP,7107,2019-09-03,9,2019,821,0202099624,357660006,390,32442547739926065H,RACSHTP2,TIEP,12833,3550308,,AV RAIMUNDO PEREIRA DE MAGALHAES,JARDIM IRIS,CO3,,ABCN,AT,84,A2,AT,2021-01-02,8000,1,UB,RD_INTERLIG,7000,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,171596.04,166624.92,150587.64,178276.56,136290.84,138273.24,138273.24,136227.0,133558.32,119658.0,136428.6,128966.04,1001920.92,980661.36,935775.96,1049914.32,905807.28,823629.24,823629.24,826583.52,768384.12,739351.2,900301.92,872413.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.81403682,-23.4979876,1,2021,ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES,12,12
51071040000165,FAZENDA BAIXA DO HORTELA S/N,1,48880000,0724301,0724302,S/N,Ativa,REAL MINERACAO,BA,3861,2023-06-16,6,2023,238,7029056590,12592713,47,12592713A-10000188,10000188,MFB,14417,2931509,,RUA ROZENDO LOPES,CENTRO-SANTA LUZ,IN,AT2Tipo1,ABC,AT,94,A2,AT,2015-06-22,10000,1,NU,RD_INTERLIG,10000,518.4,495.2,679.6,8782,1933.6,10202,13022,12194.8,12158.4,12300.8,12698.8,12475.6,870,924.4,2707.2,10000,10000,10183.2,13083.6,12282,12161.2,12618.4,12761.2,12880.4,28778.0,25683.6,27018.2,349425.15,87691.4,504090.1,614772.9,632077.7,584711.0,661950.6,659584.0,673646.1,266256.4,268189.0,286976.6,3264403.95,1138754.9,5277609.7,6322349.0,6876774.6,6052658.5,6237697.1,7592281.7,6671987.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.99026117,-11.49427528,6,2015,INDÚSTRIAS EXTRATIVAS,12,12
61091963000132,AVENIDA FUKUICHI NAKATA 381,1,09950400,2941700,,381,Ativa,,SP,6377,1966-07-14,7,1966,750,ATE0010602,45452581,390,33796736738064552H,RACNAKATA2,NAKA,12996,3513801,,AV FUKUICHI NAKATA,VILA DOS CAMPEOES,IN,,ABCN,AT,84,A2,AT,2016-11-21,0,1,UB,RD_INTERLIG,4350,1350,1350,1350,1350,1350,1350,1350,1350,1373.66,1350,1350,1350,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,54569.68,58807.95,62165.96,67550.5,55149.39,68273.71,68273.71,65969.38,77100.91,69149.59,66399.59,59091.06,414214.44,397043.33,481331.52,521814.32,446559.25,522000.0,522000.0,513015.43,542753.72,524724.03,527224.63,492275.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.59546455,-23.53599665,11,2016,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
19291041000102,AVENIDA MARCOS PENTEADO DE ULHOA RODRIGUES 1690,1,06543001,6311900,6203100,1690,Ativa,,SP,7047,2013-11-21,11,2013,838,0202961605,357674307,390,30964909740354276H,RACEQUINIXC1,EQUI,16595,3547304,,AV MARCOS PENTEADO DE U RODRIGUES,TAMBORE,CO3,,ABCN,AT,84,A2,AT,2018-02-06,18000,1,UB,RD_INTERLIG,40000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,413884.8,385344.0,369806.4,430459.2,369252.0,384429.6,384429.6,370684.8,406756.8,379180.8,382564.8,231189.0,4171471.2,4104489.6,3743582.4,4167288.0,3998030.4,3928600.8,3928600.8,3963873.6,3935577.6,3898324.8,4309689.6,2528349.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-46.71954853,-23.50737881,2,2018,INFORMAÇÃO E COMUNICAÇÃO,12,12
00913443001064,RODOVIA MARECHAL RONDON S/N,2,16920000,3511501,3511502,S/N,Ativa,,SP,6321,2007-09-21,9,2007,883,43919693,1075350093,385,CTT011075350093,CTT01,,13475,3511003,UFV.RS.SP.034110-0,"RDV MAL RONDON, 0 KM 670 - UFV CASTILHO 3",RURAL,CO1,AT-1,ABC,AT,94,A2,AT,2020-10-21,50111.5,0,UB,RD_ISOLADA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-51.52945267,-20.8026739,10,2020,ELETRICIDADE E GÁS,0,0
10827182000203,AVENIDA GENERAL EUCLIDES DE OLIVEIRA FIGUEIREDO 500,2,23825410,3011301,,500,Ativa,ITAGUAI CONSTRUCOES NAVAIS S/A,RJ,5839,2012-08-07,8,2012,113,420619635,432333038,382,AT_16693,358269963,432333038,15006,3302007,,RUA GENERAL EUCLIDES FIGUEIREDO 500,BRISAMAR,PP1,AT-Tipo1,ABC,AT,94,A2,AT,2012-08-13,25000,1,NU,RD_INTERLIG,2500,2000,2000,2000,2000,1500,1500,1500,1500,1500,1500,1500,1500,3000,3000,3000,3000,2500,2500,2500,2500,2500,2500,2500,2500,65062.282,62378.082,76337.043,59581.07,64461.704,61786.045,58404.771,69826.955,63867.022,65898.011,57103.031,45475.956,557014.418,545567.718,642102.357,536602.63,545193.496,481660.355,506518.329,551218.645,512923.178,560828.089,494531.269,467039.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITAGUAI CONSTRUCOES NAVAIS (UFEM-UFM),-43.82552502,-22.89021927,8,2012,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
11838876000128,RUA A SN,1,84200000,1621800,4671100,SN,Inapta,,PR,7633,2010-04-06,4,2010,1335,45059004,579432475,2866,579432478,12014470,71480,15941,4112009,,PR 092,JGI  ROD,IN,AT-1,ABC,AT,94,A2,AT,2001-06-13,28000,1,UB,RD_INTERLIG,28000,24393,23654,26040,22478,23284,22982,22612,25065,25972,24830,25267,25502,25972,24864,26040,23856,24057,23721,23654,25132,26275,25972,25737,26342,4395600.0,4301539.0,3652523.28,4173981.84,4292827.56,3131631.72,4710704.04,4055964.0,3963566.88,4492872.72,4533948.72,3122937.72,10256400.0,10036925.0,8522554.32,9739290.96,10016597.64,7307140.68,10991642.76,9463916.0,9248322.72,10483369.68,10579213.68,7286854.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-49.74924379,-24.2383118,6,2001,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
83647990000181,RUA IPIRANGA 333,1,88820000,3514000,,333,Ativa,COOPERALIANCA,SC,8137,1966-02-18,2,1966,592,45063860,12969074,5697,AT-S-6208610,,ICA,16825,4207007,,ICR 472,JAQUELINE,CSPS,AT-3-Tipo3,ABC,AT,82,A3,AT,2011-12-23,13001.2,0,UB,RD_INTERLIG,27000,25620,24381,21483,20349,19257,19362,19404,20055,19719,21021,22008,27405,31038,28707,27930,26250,23058,24591,23478,23562,23499,24297,26313,33537,1370712.0,1134645.0,1164019.0,935565.0,1061660.0,1048808.0,1055580.0,1181292.0,1094651.0,1071918.0,1136373.0,1337406.0,14575785.0,12624029.0,12810215.0,11213774.0,11122025.0,10730433.0,10955511.0,11189923.0,10819709.0,11477539.0,12130996.0,13242846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O PONTO DE CONEXAO � DIRETAMENTE NO BARRAMENTO DA SUBESTACAO (SEM CTAT A DECLARAR),-49.28942808,-28.72005768,12,2011,ELETRICIDADE E GÁS,12,12
04981699000330,AVENIDA LUIS VIANA 6462,2,41730101,6822600,7810800,6462,Ativa,SOUZA E NETO SERVICOS IMOBILIARIOS LTDA,BA,3849,2010-06-22,6,2010,310,229032453,12395632,47,12395632A-10000241,10000241,SHP,15713,2927408,,AV LUIS VIANA FILHO,PARALELA,CO6,AT3Tipo6,ABC,AT,82,A3,AT,2009-03-10,6000,1,UB,RD_INTERLIG,6000,3552.46,3503.51,3478.53,3573.56,3238.5,3304.24,2835.87,2897.31,2582.32,2725.48,2824.6,2812.31,3529.93,3603.46,3583.18,3585.64,3649.95,3625.78,3523.99,3300.15,3184.84,3444.94,3610.62,3516.42,209308.88,178790.25,174654.05,203988.02,152289.38,173636.86,148482.56,147665.15,159595.01,149096.5,150181.68,151729.0,1392072.96,1393780.33,1223088.49,1358112.56,1335504.64,1369213.03,1241830.14,1217954.41,1204795.75,1190306.25,1330523.24,1334238.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-38.3952914,-12.93674379,3,2009,ATIVIDADES IMOBILIÁRIAS,12,12
05587143000670,SITIO RIACHO DAS AREIAS SN,2,59380000,2320600,0724302,SN,Ativa,,RN,1661,2022-05-02,5,2022,433,7010697136,10194447,40,10194447A-10000122,10000122,SRM,14070,2400109,,RO BR 226,DR. SILVIO BEZERRA DE MELO,IN,AT-2-Tipo3,ABC,AT,82,A3,AT,2016-05-12,3200,1,NU,RD_INTERLIG,3200,107.4,98.72,103.78,212.46,182.53,194.69,205.8,200.41,233.07,242.74,232.96,225.64,1989.95,2176.81,2030.86,1967.22,1925.67,1902.68,2080.97,2089.89,2025.25,2015.87,2023.99,2121.61,82032.0,77715.0,73011.0,83470.0,79341.0,93709.0,96962.0,88375.0,95341.0,86811.0,96627.0,96622.0,738288.0,699439.0,657096.0,751230.0,714073.0,843384.0,872662.0,795375.0,858067.0,781300.0,869642.0,869595.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-36.53307785,-6.27770202,5,2016,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
12461141000190,SITIO VARZEA DO COBRA SN,1,62930000,9430800,9493600,SN,Ativa,,CE,1453,1988-03-08,3,1988,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
10967678000100,ESTRADA CAPAO SECO/ ALEGRETE S/N,1,79170000,0151201,0111302,S/N,Ativa,PBL AGROPECUARIA,MS,9157,2009-06-30,6,2009,421,9000166,863151,404,71588369768743781MT,2065515,,12901,5007901,,RODOVIA BR 060,RURAL,IN,AT-2-Tipo3,ABC,AT,94,A2,AT,1993-12-29,13800,1,NU,RD_INTERLIG,12500,5584.06,5587.86,5843.14,5644.99,5905.89,5781.2,5845.62,5868.42,6013.2,6084.05,5985.01,5920.58,6023.26,6129.61,6301.05,6078.78,6153.05,5924.17,6242,6251.35,6215.35,6316.24,6172.93,6205.12,329123.0,309563.0,328982.0,277481.0,325869.0,192890.0,344000.0,355319.0,327450.0,289017.0,302689.0,349814.9,3080004.0,2939247.0,3182341.0,2863883.0,2978495.0,1671088.0,3244909.0,3092076.0,3098880.0,2880822.0,2995023.0,3065452.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-54.9236727,-20.90077804,12,1993,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",12,12
12092082000120,"RODOVIA WASHINGTON LUIZ KM 167,5 S/N",1,13510000,2342701,4679604,S/N,Inapta,********,SP,7035,2010-06-09,6,2010,905,39289664,2108247169,385,RCUBAB022106136941,CEM0001,,13577,3546702,,"RDV WASHINGTON LUIZ, 0 KM 167 + 604M - TRAFO 01",CENTRO,IN,AT-2,ABC,AT,94,A2,AT,2015-05-05,16165,1,UB,RD_ISOLADA,5500,4444.54,3999.59,3676.23,3622.4,4525.31,4281.75,4363.06,4288.67,3049.74,2946.2,2920.84,2633.29,5284.7,5194.61,5230.52,5222.25,5357.34,5236.06,5435.93,5241.66,3273.37,3037.21,3445.62,2975.88,248681.0,231066.0,181709.0,211150.0,177785.0,233973.0,223762.0,228214.0,240815.0,139908.0,131590.0,136317.0,2663536.0,2617386.0,2429354.0,2842038.0,2701707.0,2779724.0,2649891.0,2694518.0,2531201.0,1469255.0,1510515.0,1530171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-47.53026459,-22.47616114,5,2015,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
00848806000134,RUA PARSIFAL BARROSO S/N,1,62560000,9430800,9493600,S/N,Inapta,,CE,1457,1995-10-04,10,1995,1505,9000966,37354811,39,BXU,02S6MRCBXU,BXU,13282,2307809,,BARRAGEM SANTA ROSA S-N   MARCO  CE,BARRAGEM SANTA ROSA S-N   MARCO  CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-26,10000,0,NU,RD_INTERLIG,7391,43.2,69.6,43.2,68.4,43.2,43.2,28.8,43.2,28.8,28.8,28.8,29,3787.2,1310.4,3772.8,2534.4,56.4,43.2,2534.4,3772.8,3772.8,3772.8,3772.8,3773,1810.0,1696.0,1624.0,1702.0,1577.0,1761.0,1666.0,1703.0,1745.28,1642.0,1548.0,1727.5,1112397.0,513576.0,682650.0,289015.0,112349.0,324324.0,455536.0,598628.0,1101715.07,1203729.0,1216789.0,1461105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DISTR DE IRRIG DO PERIMETRO BAIXO ACARAU,-40.12508834,-3.11291892,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,12,12
04562848000165,RUA CEL CLOVES ALEXANDRINO 1045,1,62930000,9430800,8630503,1045,Ativa,CENTRO DE ATENDIMENTO ESPECIALIZADO DOM POMPEU BEZERRA,CE,1453,2001-06-06,6,2001,1490,1246833,8898771,39,APD,02L1LMNAPD,APD,16566,2307601,,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RDR CHAPADA DO APODI - S-N   LIM. DO NORTE CENTRO CE,RU8,A3-Tipo01,ABC,AT,82,A3,AT,2017-04-06,10000,0,NU,RD_INTERLIG,9100,60,120,170,60,60,60,50,0,0,0,170,0,8770,17520,26360,8710,6630,130,8980,9100,0,0,26160,0,3000.0,6000.0,9000.0,3000.0,2000.0,3000.0,3000.0,0.0,0.0,0.0,9000.0,0.0,2998000.0,2470000.0,5033000.0,1008000.0,781000.0,930000.0,1464000.0,184000.0,0.0,0.0,4806000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEDERACAO DAS ASSOC P IRRIG JAGUARIBE,-38.07013971,-5.18200206,4,2017,OUTRAS ATIVIDADES DE SERVIÇOS,8,9
73727885000107,,1,62920000,2392300,,S/N,Inapta,,CE,1531,1993-11-19,11,1993,1535,9010004,13066576,39,ITB,02S1RSUTME,ITB,13389,2311504,,FAZENDA TRES MARIAS S-N   QUIXERE LAGOINHA CE,FAZENDA TRES MARIAS S-N   QUIXERE LAGOINHA CE,IN,A3-Tipo01,ABC,AT,82,A3,AT,2020-04-01,5000,1,UB,RD_INTERLIG,5200,2140,2220,2390,2130,2220,2150,2230,2140,2013.64,2080.28,2282.43,2216.7,2160,2330,2290,2250,2310,2250,2300,2280,2135.57,2196.62,2336.53,2284,118000.0,84133.33,95417.48,118400.0,106370.0,114790.0,120480.0,108090.0,106899.94,99383.09,114664.02,101156.99,1138100.92,941908.33,966165.05,1236410.0,1236400.0,1193910.0,1310850.0,1164260.0,1070997.28,1024009.11,1305283.87,1133996.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FABRICAL FABRICA DE CAL S A.,-37.86802817,-5.13909267,4,2020,INDÚSTRIAS DE TRANSFORMAÇÃO,12,12
48959865000530,"ESTRADA LAGE GRANDE A UBURANAS, A 1KM, LADO ESQUERDO  PESQUEIRA S/N",2,55200000,3511501,3313999,S/N,Ativa,,PE,2517,2023-08-29,8,2023,1622,7047220852,2190003,43,2190003A-10000186,10000186,PQR,16181,2610905,,GERALDO GENU,CENTRO,CO9,AT-3-Tipo1,ABC,AT,82,A3,AT,2022-12-01,33600,0,NU,RD_INTERLIG,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-36.71234533,-8.37221183,12,2022,ELETRICIDADE E GÁS,0,0
